0,16,81
0.001,19,43
0.002,9,15
0.003,9,15
0.004,9,15
0.005,9,15
0.006,9,15
0.007,9,15
0.008,9,15
0.009,9,15
0.01,9,15
0.011,9,15
0.012,9,15
0.013,9,15
0.014,9,15
0.015,9,15
0.016,9,15
0.017,9,15
0.018,9,15
0.019,9,15
0.02,9,15
0.021,9,15
0.022,9,15
0.023,9,15
0.024,9,15
0.025,9,15
0.026,9,15
0.027,9,15
0.028,9,15
0.029,9,15
0.03,9,15
0.031,9,15
0.032,10,17
0.033,10,17
0.034,10,17
0.035,10,17
0.036,10,17
0.037,10,17
0.038,10,17
0.039,10,17
0.04,10,17
0.041,10,17
0.042,10,17
0.043,10,17
0.044,10,17
0.045,10,17
0.046,10,17
0.047,10,17
0.048,10,17
0.049,10,17
0.05,10,17
0.051,10,17
0.052,10,17
0.053,10,17
0.054,10,17
0.055,10,17
0.056,10,17
0.057,10,17
0.058,10,17
0.059,10,17
0.06,10,17
0.061,10,17
0.062,10,17
0.063,11,19
0.064,11,19
0.065,11,19
0.066,11,19
0.067,11,19
0.068,11,19
0.069,11,19
0.07,11,19
0.071,11,19
0.072,11,19
0.073,11,19
0.074,11,19
0.075,11,19
0.076,11,19
0.077,11,19
0.078,11,19
0.079,11,19
0.08,11,19
0.081,11,19
0.082,11,19
0.083,11,19
0.084,11,19
0.085,11,19
0.086,11,19
0.087,11,19
0.088,11,19
0.089,11,19
0.09,11,19
0.091,11,19
0.092,11,19
0.093,11,19
0.094,11,19
0.095,11,19
0.096,11,19
0.097,11,19
0.098,11,19
0.099,11,19
0.1,11,19
0.101,11,19
0.102,11,19
0.103,11,19
0.104,11,19
0.105,11,19
0.106,11,19
0.107,11,19
0.108,11,19
0.109,11,19
0.11,11,19
0.111,11,19
0.112,11,19
0.113,11,19
0.114,11,19
0.115,11,19
0.116,11,19
0.117,11,19
0.118,11,19
0.119,11,19
0.12,11,19
0.121,11,19
0.122,11,19
0.123,11,19
0.124,11,19
0.125,13,19
0.126,11,16
0.127,11,16
0.128,11,16
0.129,11,16
0.13,11,16
0.131,11,16
0.132,11,16
0.133,11,16
0.134,11,16
0.135,11,16
0.136,11,16
0.137,11,16
0.138,11,16
0.139,11,16
0.14,11,16
0.141,11,16
0.142,11,16
0.143,11,16
0.144,11,16
0.145,11,16
0.146,11,16
0.147,11,16
0.148,11,16
0.149,11,16
0.15,11,16
0.151,11,16
0.152,11,16
0.153,11,16
0.154,11,16
0.155,11,16
0.156,11,16
0.157,11,16
0.158,11,16
0.159,11,16
0.16,11,16
0.161,11,16
0.162,11,16
0.163,11,16
0.164,11,16
0.165,11,16
0.166,11,16
0.167,11,16
0.168,11,16
0.169,11,16
0.17,11,16
0.171,11,16
0.172,11,16
0.173,11,16
0.174,11,16
0.175,11,16
0.176,11,16
0.177,11,16
0.178,11,16
0.179,11,16
0.18,11,16
0.181,11,16
0.182,11,16
0.183,11,16
0.184,11,16
0.185,11,16
0.186,11,16
0.187,11,16
0.188,11,16
0.189,11,16
0.19,11,16
0.191,11,16
0.192,11,16
0.193,11,16
0.194,11,16
0.195,11,16
0.196,11,16
0.197,11,16
0.198,11,16
0.199,11,16
0.2,11,16
0.201,11,16
0.202,11,16
0.203,11,16
0.204,11,16
0.205,11,16
0.206,11,16
0.207,11,16
0.208,11,16
0.209,11,16
0.21,11,16
0.211,11,16
0.212,11,16
0.213,11,16
0.214,11,16
0.215,11,16
0.216,11,16
0.217,11,16
0.218,11,16
0.219,11,16
0.22,11,16
0.221,11,16
0.222,11,16
0.223,11,16
0.224,11,16
0.225,11,16
0.226,11,16
0.227,11,16
0.228,11,16
0.229,11,16
