0,24,66
0.001,32,128
0.002,20,29
0.003,13,14
0.004,14,16
0.005,14,16
0.006,14,16
0.007,14,16
0.008,15,19
0.009,14,18
0.01,14,18
0.011,14,18
0.012,14,18
0.013,14,18
0.014,14,18
0.015,14,18
0.016,15,21
0.017,15,20
0.018,15,20
0.019,15,20
0.02,15,20
0.021,15,20
0.022,15,20
0.023,15,20
0.024,15,20
0.025,15,20
0.026,15,20
0.027,15,20
0.028,15,20
0.029,15,20
0.03,15,20
0.031,15,20
0.032,16,22
0.033,14,19
0.034,14,19
0.035,14,19
0.036,14,19
0.037,14,19
0.038,14,19
0.039,14,19
0.04,14,19
0.041,14,19
0.042,14,19
0.043,14,19
0.044,14,19
0.045,14,19
0.046,14,19
0.047,14,19
0.048,14,19
0.049,14,19
0.05,14,19
0.051,14,19
0.052,14,19
0.053,14,19
0.054,14,19
0.055,14,19
0.056,14,19
0.057,14,19
0.058,14,19
0.059,14,19
0.06,14,19
0.061,14,19
0.062,14,19
0.063,15,21
0.064,15,21
0.065,15,21
0.066,15,21
0.067,15,21
0.068,15,21
0.069,15,21
0.07,15,21
0.071,15,21
0.072,15,21
0.073,15,21
0.074,15,21
0.075,15,21
0.076,15,21
0.077,15,21
0.078,15,21
0.079,15,21
0.08,15,21
0.081,15,21
0.082,15,21
0.083,15,21
0.084,15,21
0.085,15,21
0.086,15,21
0.087,15,21
0.088,15,21
0.089,15,21
0.09,15,21
0.091,15,21
0.092,15,21
0.093,15,21
0.094,15,21
0.095,15,21
0.096,15,21
0.097,15,21
0.098,15,21
0.099,15,21
0.1,15,21
0.101,15,21
0.102,15,21
0.103,15,21
0.104,15,21
0.105,15,21
0.106,15,21
0.107,15,21
0.108,15,21
0.109,15,21
0.11,15,21
0.111,15,21
0.112,15,21
0.113,15,21
0.114,15,21
0.115,15,21
0.116,15,21
0.117,15,21
0.118,15,21
0.119,15,21
0.12,15,21
0.121,15,21
0.122,15,21
0.123,15,21
0.124,15,21
0.125,16,23
0.126,16,23
0.127,16,23
0.128,16,23
0.129,16,23
0.13,16,23
0.131,16,23
0.132,16,23
0.133,16,23
0.134,16,23
0.135,16,23
0.136,16,23
0.137,16,23
0.138,16,23
0.139,16,23
0.14,16,23
0.141,16,23
0.142,16,23
0.143,16,23
0.144,16,23
0.145,16,23
0.146,16,23
0.147,16,23
0.148,16,23
0.149,16,23
0.15,16,23
0.151,16,23
0.152,16,23
0.153,16,23
0.154,16,23
0.155,16,23
0.156,16,23
0.157,16,23
0.158,16,23
0.159,16,23
0.16,16,23
0.161,16,23
0.162,16,23
0.163,16,23
0.164,16,23
0.165,16,23
0.166,16,23
0.167,16,23
0.168,16,23
0.169,16,23
0.17,16,23
0.171,16,23
0.172,16,23
0.173,16,23
0.174,16,23
0.175,16,23
0.176,16,23
0.177,16,23
0.178,16,23
0.179,16,23
0.18,16,23
0.181,16,23
0.182,16,23
0.183,16,23
0.184,16,23
0.185,16,23
0.186,16,23
0.187,16,23
0.188,16,23
0.189,16,23
0.19,16,23
0.191,16,23
0.192,16,23
0.193,16,23
0.194,16,23
0.195,16,23
0.196,16,23
0.197,16,23
0.198,16,23
0.199,16,23
0.2,16,23
0.201,16,23
0.202,16,23
0.203,16,23
0.204,16,23
0.205,16,23
0.206,16,23
0.207,16,23
0.208,16,23
0.209,16,23
0.21,16,23
0.211,16,23
0.212,16,23
0.213,16,23
0.214,16,23
0.215,16,23
0.216,16,23
0.217,16,23
0.218,16,23
0.219,16,23
0.22,16,23
0.221,16,23
0.222,16,23
0.223,16,23
0.224,16,23
0.225,16,23
0.226,16,23
0.227,16,23
0.228,16,23
0.229,16,23
0.23,16,23
0.231,16,23
0.232,16,23
0.233,16,23
0.234,16,23
0.235,16,23
0.236,16,23
0.237,16,23
0.238,16,23
0.239,16,23
0.24,16,23
0.241,16,23
0.242,16,23
0.243,16,23
0.244,16,23
0.245,16,23
0.246,16,23
0.247,16,23
0.248,16,23
0.249,16,23
0.25,17,25
0.251,17,25
0.252,17,25
0.253,17,25
0.254,17,25
0.255,17,25
0.256,17,25
0.257,17,25
0.258,17,25
0.259,17,25
0.26,17,25
0.261,17,25
0.262,17,25
0.263,17,25
0.264,17,25
0.265,17,25
0.266,17,25
0.267,17,25
0.268,17,25
0.269,17,25
0.27,17,25
0.271,17,25
